Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
8/24/2013,107.91,110.33,106.64,109.15,4332.68698,470201.7931,108.5242934
8/23/2013,109.12,109.9,104.2,107.65,9469.676297,1020971.501,107.8148259
8/22/2013,111.52,113.02,107.98,109.12,12231.93172,1361634.165,111.3179992
8/21/2013,104.87,114,104.56,110.43,23925.71808,2587111.51,108.130987
8/20/2013,102.85,104.88,100.38,104.87,11512.55473,1193373.714,103.6584617
8/19/2013,99.32,105.16,99,102.85,20223.50852,2065412.267,102.1292752
8/18/2013,99.71,99.99,98.41,99.3,2757.607492,273310.6788,99.11152319
8/17/2013,98.26,99.82,97.48,99.71,5533.565841,546813.6009,98.81758284
8/16/2013,98.09,99,96.5,98.25,9306.113082,911378.0097,97.93326189
8/15/2013,99.19,100.01,96.68,98.08,9533.32415,940033.7234,98.605031
8/14/2013,97.75,101,97.03,99.19,17997.71862,1783880.826,99.11705273
8/13/2013,95.37,98.19,94.24,98.15,12840.28504,1239041.471,96.4964148
8/12/2013,94,96.18,93.31,95.35,7203.733652,679474.9931,94.32261462
8/11/2013,93.51,94.58,93.12,94.09,1863.552563,174827.3616,93.81402224
8/10/2013,92.72,94.25,92.14,93.51,3115.455059,290393.266,93.21054563
8/9/2013,94.26,95.75,90,92.27,12311.24303,1143557.301,92.88723312
8/8/2013,97.09,97.14,91.11,94.27,14017.03266,1325286.09,94.54826297
8/7/2013,97.7,98.32,95.5,97.09,7127.855552,693217.23,97.25466867
8/6/2013,97.88,98.98,97.07,97.69,9248.612095,908586.6182,98.24032069
8/5/2013,96.38,98.92,96,97.81,11003.41353,1073769.099,97.58508988
8/4/2013,95.54,96.61,95.5,96.38,3019.671299,290561.4797,96.22288351
8/3/2013,95.82,97,93.98,95.55,4499.94673,430566.2918,95.68253086
8/2/2013,96.63,98.71,93.03,95.85,15553.07297,1501708.346,96.55380315
8/1/2013,97.77,98.44,95.15,96.62,7832.160505,760732.0664,97.12927435
7/31/2013,96.98,101,95,98.28,17025.38437,1678360.438,98.57988528
7/30/2013,93.45,97,92.7,96.57,11695.36757,1104665.032,94.45321196
7/29/2013,92.72,93.5,90.54,93.39,10250.8406,950239.3507,92.69867592
7/28/2013,88.16,94.01,87.9,92.71,7294.352962,666995.7482,91.44001554
7/27/2013,89.97,90.16,87.8,88.16,3489.15397,309697.1372,88.75995151
7/26/2013,90.1,91.77,88.56,89.95,6500.584404,587206.3837,90.33132211
7/25/2013,88.42,90.66,87.08,90.16,10416.8801,930982.6348,89.37250176
7/24/2013,86.88,88.48,85.73,88.42,9276.421101,811057.7225,87.43218033
7/23/2013,85.59,88.88,82,86.98,13038.50131,1117223.676,85.68651025
7/22/2013,85.73,87.08,83,85.6,8294.018168,714113.8329,86.0998636
7/21/2013,85.02,86.99,84.25,85.93,2907.862211,248381.1239,85.41708852
7/20/2013,86.51,87.07,84.27,85.04,4451.474868,383279.8226,86.10176041
7/19/2013,85,88,83.21,86.51,8689.960752,738754.7621,85.01243943
7/18/2013,90.96,91,77,85.28,21446.66607,1768889.17,82.47851507
7/17/2013,91.61,92.37,89,90.97,7404.866459,673002.4656,90.88650948
7/16/2013,93.76,93.9,89.09,91.55,9285.47355,855968.4718,92.18360994
7/15/2013,90.02,95,88.11,93.78,13030.66102,1214281.366,93.18647493
7/14/2013,91.67,93,88.87,90.03,5202.941622,477764.6255,91.82586702
7/13/2013,90.19,92.04,87.15,91.67,6004.555805,538042.6054,89.60572986
7/12/2013,87.81,100,86.6,90.17,32060.82985,2989656.861,93.24951582
7/11/2013,86.13,89.96,83.85,87.13,17311.05698,1492886.498,86.2388992
7/10/2013,75,86.64,74.81,86.19,27275.18413,2179299.919,79.90046587
7/9/2013,74,76.01,70.25,75.01,15908.99991,1169344.195,73.50205555
7/8/2013,73.97,76.94,70.1,74.4,18669.578,1384339.335,74.14947113
7/7/2013,66.34,73.96,64.5,73.96,6858.522318,469984.4715,68.5256167
7/6/2013,67.13,72.88,63,66.34,17245.95828,1159112.183,67.21065681
7/5/2013,79.4,79.4,63.26,66.93,32935.36593,2322214.828,70.50824433
7/4/2013,77.33,83.9,70.06,79.4,21957.43214,1691620.957,77.04092838
7/3/2013,88.04,89.56,75.11,77.01,20740.88553,1710179.169,82.45449151
7/2/2013,83.41,88.5,81.9,88,12666.39149,1091461.181,86.16985999
7/1/2013,89.41,90.16,80.94,84.5,20854.46869,1784030.164,85.54666101
6/30/2013,88.83,90.3,88.01,89.53,2390.674413,213259.2657,89.20464644
6/29/2013,89.2,91.61,86.2,88.98,4373.624403,391126.8729,89.42854641
6/28/2013,96.98,97.45,88.01,89.96,18557.529,1703663.189,91.80442014
6/27/2013,98.75,98.76,96,96.31,4937.416754,482170.1185,97.65635402
6/26/2013,97.57,99.98,96.13,98.77,4940.407779,485879.3806,98.34803164
6/25/2013,98.83,101,97.47,97.87,5294.051796,526380.4658,99.42865807
6/24/2013,100.4,102.3,95,99.47,9702.68839,955431.2195,98.47077233
6/23/2013,100,101.45,98.5,100.41,1977.392706,197763.9149,100.012463
6/22/2013,101.29,103,98.55,100,3350.325571,337220.7535,100.6531295
6/21/2013,103,104.86,90,101.8,12331.663,1230642.176,99.79531359
6/20/2013,105.24,108,102.47,102.61,9088.525476,962034.2019,105.8515162
6/19/2013,104.49,107.5,102,105.24,5483.535733,577287.6743,105.276541
6/18/2013,100.39,108.18,99.99,104.5,10874.7433,1140452.089,104.8716331
6/17/2013,98.74,101.47,98.29,100,4785.76602,478802.7633,100.0472571
6/16/2013,99.43,101.11,98,99.37,3089.734628,307992.6937,99.68257175
6/15/2013,99.01,105,96.22,99.42,4243.407718,424828.5381,100.1149468
6/14/2013,101.86,102.95,95,99.01,10698.41201,1065910.003,99.63254378
6/13/2013,106.1,108.43,95,102,8047.280501,832544.8658,103.4566728
6/12/2013,107.35,111.18,105.01,106.56,7612.620553,823736.4889,108.2066922
6/11/2013,104.21,108,102.97,107.36,5234.35334,556199.6728,106.2594817
6/10/2013,100.17,107.9,93.1,104.22,13536.55841,1380204.733,101.9612734
6/9/2013,109.11,110,90,100.17,30734.49889,2998512.843,97.56179379
6/8/2013,110.17,112.46,108.44,109.11,5055.007114,554176.4611,109.6292149
6/7/2013,118.78,119.16,107,110.18,18261.4761,2063005.122,112.9703377
6/6/2013,120.98,121.33,118.43,118.78,4936.978171,592802.3839,120.0739326
6/5/2013,120.58,122.74,119.65,121.2,4733.026949,571825.812,120.8160905
6/4/2013,123.22,123.66,116.32,120.57,7975.858718,962931.1389,120.7307166
6/3/2013,123.35,125.01,117,123.22,8850.29223,1064544.619,120.2835558
6/2/2013,128.77,128.8,117.02,123,15138.12901,1845021.663,121.8791081
6/1/2013,127.76,128.86,127.09,128.77,3406.485173,436509.9963,128.1408766
5/31/2013,126.78,129.87,125.06,127.91,5633.948496,720534.7778,127.891616
5/30/2013,130.01,131,124.9,126.81,9432.356132,1215580.347,128.8734575
5/29/2013,125.99,130.4,125.53,130.35,9946.839237,1276086.572,128.2906601
5/28/2013,126.2,127.11,123,125.92,6072.757805,762645.77,125.5847499
5/27/2013,130.27,130.6,120.33,126.25,7413.811806,944067.491,127.3390148
5/26/2013,128.98,130.29,127.97,129.5,3916.064675,507344.0365,129.5545601
5/25/2013,128.65,129.73,126.03,128.97,5146.705199,659629.1096,128.1653182
5/24/2013,123.84,129.94,122.52,128.7,13193.58203,1667171.426,126.3623042
5/23/2013,118.45,123.9,118.36,123.84,10212.79546,1235081.775,120.9347411
5/22/2013,117.25,119.48,117,119.11,7275.604712,861702.6459,118.4372544
5/21/2013,117.81,118.56,116.9,117.5,3656.254723,430370.5197,117.7080243
5/20/2013,117.27,118.94,114.03,116.55,4541.309886,533212.7296,117.4138614
5/19/2013,118.49,118.98,114.1,116.38,4800.361432,562576.3364,117.1945789
5/18/2013,117.51,118.55,115.99,118.49,3906.230902,458946.9978,117.4910059
5/17/2013,113.36,118.16,112.82,116.73,9721.360895,1122824.599,115.5007629
5/16/2013,108.96,113.35,108.35,113.35,7515.761663,834106.7642,110.9810025
5/15/2013,107,113,101.72,108.95,10914.51829,1187889.935,108.8357638
5/14/2013,115.98,117.9,103.5,107,12120.00784,1369310.43,112.9793353
5/13/2013,115.05,117.48,113.55,115.99,3412.041234,396130.0561,116.0976755
5/12/2013,115.58,117.86,113,114.5,3366.703035,386962.6307,114.9381536
5/11/2013,117.9,118.5,112.95,115.04,4692.104967,541315.2303,115.3672465
5/10/2013,111.96,119.98,109.2,117.9,10480.13512,1210254.422,115.4808033
5/9/2013,113.16,113.95,109,111.96,6725.708427,747542.35,111.1470053
5/8/2013,110.92,116.29,109.41,113.16,8261.640642,933648.9413,113.0101128
5/7/2013,112.67,112.95,98.77,110,14941.55264,1598932.961,107.012504
5/6/2013,116.9,123.97,105,112.71,17251.55561,2019204.734,117.0447917
5/5/2013,112.89,118.76,106.5,116.57,9033.941778,1027108.586,113.6943995
5/4/2013,98.08,115.64,94,112.62,15910.12808,1680499.987,105.6245418
5/3/2013,107.02,108,81.5,98.08,26863.56445,2454817.072,91.38091399
5/2/2013,116.75,127.24,93.01,106.81,21725.1336,2337279.836,107.584141
5/1/2013,139.87,140.3,104.9,116.75,21104.90213,2571869.925,121.8612581
4/30/2013,143.32,144.99,133.89,139.88,8465.297181,1177535.613,139.1015091
4/29/2013,135.31,151.65,123.96,143.31,10485.46214,1481409.037,141.2821884
4/28/2013,128.8,148.18,121.57,135.28,5136.525501,687058.9269,133.7594697
4/27/2013,137.3,148.61,125.76,128.8,6686.075088,880153.6256,131.6398057
4/26/2013,141.9,142.53,126.68,137.3,10688.92109,1434028.953,134.1603087
4/25/2013,150,170.28,123.2,141.9,16566.09169,2371208.931,143.1362916
4/24/2013,137.3,161,134.98,149,21232.85034,3132037.003,147.5090227
4/23/2013,123.73,138.87,121.12,137.29,13391.87056,1754207.716,130.9904922
4/22/2013,118.91,125.01,116,123.74,6675.549458,806995.9642,120.8883208
4/21/2013,126.55,129,101,118.81,17188.09077,2014050.169,117.1770731
4/20/2013,118.11,129.79,114.27,126.55,7474.814248,917496.7901,122.7450957
4/19/2013,109.3,140.2,100,117.71,25498.95205,3014004.73,118.2011215
4/18/2013,89.98,111.23,78.92,109.3,16527.45972,1599320.963,96.76750032
4/17/2013,67.85,101.12,60,89.98,30854.42412,2607701.516,84.51629194
4/16/2013,73.99,82,49.8,68.09,35706.58629,2335121.25,65.39749364
4/15/2013,91.79,99.8,60,74,19578.12872,1685980.111,86.11548811
4/14/2013,90.44,99.99,81.94,91.11,5777.573331,549492.0632,95.10776093
4/13/2013,109.9,119,85,91.64,16830.84314,1708591.813,101.5155212
4/12/2013,81.02,112,45,109.9,29095.90819,2208419.004,75.90136006
4/11/2013,162,179,50,83.4,37205.88492,3955205.773,106.3059186
4/10/2013,228.94,259.34,70,162,20889.47079,3647719.876,174.6200233
4/9/2013,185.6,235.29,164.34,229,11211.78878,2408925.327,214.856467
4/8/2013,164.97,198,162,185.6,13411.06324,2441789.843,182.0728006
4/7/2013,141,165.1,140.65,164.97,6737.212447,1031866.578,153.1592756
4/6/2013,141.8,150.03,138.5,141,3504.273954,496447.0394,141.669015
4/5/2013,134.67,200,127.09,141.8,7564.277722,1059570.015,140.0755041
4/4/2013,133.87,150,119,135,7265.273001,962558.3508,132.487568
4/3/2013,116,158.41,110,133.78,15003.9485,1942177.682,129.444438
4/2/2013,103.73,116,100.1,116,6441.039003,703416.0469,109.208475
4/1/2013,95.5,106.5,93.7,104.7,6540.705268,651512.7151,99.60893946
3/31/2013,92.12,96.15,92.12,96.15,2003.817698,188706.624,94.1735489
3/30/2013,90.49,95,89.31,92.11,1799.520755,167125.8778,92.87243694
3/29/2013,88.96,94,84,90,6658.416937,598347.5042,89.86332785
3/28/2013,89.4,97,80,88.52,9823.473358,885159.0995,90.10653027
3/27/2013,79.81,89.99,78.75,89.3,6073.079583,528292.7343,86.98926584
3/26/2013,74.3,100,74.3,79.81,6748.681119,536804.5562,79.54214264
3/25/2013,70.22,80,69.25,75.11,8198.252314,600261.144,73.2181837
3/24/2013,64.37,71,63.36,70.22,3627.694804,249504.607,68.77772815
3/23/2013,68.81,72,50.09,63.9,13092.94728,799580.9567,61.06959261
3/22/2013,70.87,74.47,65,69.9,5462.696552,385986.7666,70.65865052
3/21/2013,65.13,76.91,64.61,72.23,9864.56711,697134.3408,70.6705457
3/20/2013,59.46,67.99,58.86,64.2,8546.006802,529201.1367,61.92379072
3/19/2013,49.87,60,48,59.41,9303.9379,514314.6189,55.27924029
3/18/2013,47.24,51.1,46.98,50.35,5924.103027,285215.3912,48.14490732
3/17/2013,46.7,47.24,46.7,47.24,1102.960298,51827.61107,46.98955271
3/16/2013,46.93,47,46.58,46.74,909.7556343,42583.4536,46.80757336
3/15/2013,46.95,47.29,46.9,46.9,1063.764438,50102.52266,47.09926453
3/14/2013,46.99,47.97,46.8,46.95,3527.687091,167173.932,47.38910445
3/13/2013,44.29,47.09,44.2,46.99,3290.234405,152004.6636,46.19873386
3/12/2013,48.15,48.25,36,44.84,11195.69562,484836.0893,43.30557971
3/11/2013,45.97,48.38,45.6,48.25,3400.785946,160700.3885,47.25389691
3/10/2013,45.76,47,45,45.29,1252.097714,57957.99057,46.28871209
3/9/2013,43.77,46,42,46,3829.21996,169630.8174,44.29905285
3/8/2013,41.68,44.37,40.56,43.76,4388.759446,187903.312,42.81467561
3/7/2013,42.31,46,33,41.68,16259.06198,656197.2746,40.35886421
3/6/2013,40.66,49.17,40.66,42.32,10298.43893,477703.0296,46.38596517
3/5/2013,36.56,41,36.53,40.75,6476.19221,255026.7746,39.37912377
3/4/2013,34.33,37,34.24,36.52,6165.244721,218170.5081,35.38716109
3/3/2013,34.29,34.34,33.91,34.33,1136.626083,38835.95031,34.16774514
3/2/2013,34.55,34.77,33.6,34.16,2128.57214,72650.36173,34.13103101
3/1/2013,33.53,34.75,33.25,34.55,3666.425829,125024.6177,34.09986279
2/28/2013,31.31,34.42,31.31,33.53,6726.874325,222654.2886,33.09921932
2/27/2013,31.01,31.77,30.45,31.31,3168.544415,98872.37182,31.20435091
2/26/2013,30.43,32,29.85,31.1,5071.901744,156914.9114,30.93808188
2/25/2013,29.79,30.49,29.78,30.43,1564.848678,47315.23987,30.2363037
2/24/2013,29.55,30.37,29.08,29.78,1590.77752,47358.78831,29.77084332
2/23/2013,30.37,30.44,27.67,29.54,3865.848259,112006.7497,28.97339528
2/22/2013,29.96,31.49,29.9,30.4,6182.202274,188602.7129,30.50736688
2/21/2013,30,30.14,29.6,30,3576.112024,106946.5759,29.90582376
2/20/2013,29.39,30.07,29.21,30,3832.393223,113554.9514,29.63029751
2/19/2013,26.92,29.5,26.7,29.39,9541.051772,269205.9189,28.21553906
2/18/2013,26.81,27,26.29,26.92,3103.541936,82786.80351,26.67494277
2/17/2013,27.36,27.5,25.25,26.98,7942.000112,208241.4397,26.2202766
2/16/2013,27.43,27.58,26.71,27.5,2782.389487,75384.61549,27.09348057
2/15/2013,27.4,27.56,26.72,27,3145.143173,85416.68474,27.15828184
2/14/2013,25,27.5,22.42,27.4,12042.50498,304559.4442,25.29037311
2/13/2013,25.33,25.97,25,25,3983.639153,101818.2612,25.55910745
2/12/2013,23.94,25.85,23.87,25.47,8534.233954,212940.2822,24.95130592
2/11/2013,23.74,23.94,23.16,23.94,2978.347298,70368.403,23.62666135
2/10/2013,23.46,23.8,22.85,23.7,2194.811363,51399.55015,23.41866414
2/9/2013,22.4,23.5,22.24,23.14,2134.078974,48434.12583,22.69556395
2/8/2013,21.95,22.63,21.81,22.4,2801.665954,62459.84798,22.2938241
2/7/2013,20.91,21.96,20.9,21.71,6307.576563,134111.5171,21.26197214
2/6/2013,20.56,20.99,20.33,20.91,3424.260011,71187.8583,20.78926778
2/5/2013,20.3,20.69,20.08,20.5,3193.307704,65127.97542,20.39514555
2/4/2013,20.55,20.7,19.9,20.3,4506.951134,92079.81501,20.430622
2/3/2013,19.76,20.59,19.57,20.29,2479.421644,50025.84051,20.17641518
2/2/2013,20.35,20.53,19.5,19.82,4786.977974,94152.1732,19.66839491
2/1/2013,20.3,20.9,20.04,20.35,3503.83131,72116.84851,20.58228326
1/31/2013,19.45,21,19.27,20.46,5738.861152,115283.7188,20.0882572
1/30/2013,19.46,19.47,18.85,19.45,2557.507736,48878.9474,19.11194508
1/29/2013,18.6,19.85,18.53,19.35,4541.640004,87069.57229,19.17139452
1/28/2013,17.6,18.74,17.48,18.67,5344.518937,96361.46303,18.02996007
1/27/2013,17.49,17.6,17.08,17.6,2589.574188,45217.36805,17.46131401
1/26/2013,17.3,17.49,16.67,17.49,2485.896704,42385.89384,17.05054509
1/25/2013,17.15,17.72,16.12,17.49,5131.562689,87773.79862,17.10469187
1/24/2013,17.5,19.2,16,17.29,14880.17041,269214.3831,18.09215726
1/23/2013,17.5,17.6,16.86,17.5,4853.15538,83871.77464,17.28190591
1/22/2013,16.53,17.6,16.45,17.35,3827.757,65908.21232,17.21849436
1/21/2013,15.62,16.98,15.45,16.52,5634.628204,91833.14685,16.29799581
1/20/2013,15.48,15.69,15.38,15.5,1427.767472,22158.0566,15.51937345
1/19/2013,15.52,15.65,15.32,15.38,1993.540227,30700.79556,15.40013848
1/18/2013,15.34,15.7,15.17,15.57,6749.525678,104430.4053,15.4722584
1/17/2013,14.53,15.47,14.45,15.36,5227.756422,78132.71671,14.94574544
1/16/2013,14.15,14.65,14.01,14.53,5436.228758,78305.35625,14.40435267
1/15/2013,14.1,14.32,13.88,14.2,4961.379052,70161.08815,14.14144886
1/14/2013,13.65,14.1,13.5,14.1,4314.604598,60172.09641,13.94614386
1/13/2013,13.94,14.03,13.54,13.64,1578.509713,21695.64747,13.74438642
1/12/2013,14.02,14.07,13.84,13.89,2245.5632,31296.02699,13.93682752
1/11/2013,14,14.1,13.85,14,2405.626038,33619.01925,13.97516435
1/10/2013,13.67,14.19,13.5,14,3719.447379,51323.11823,13.79858699
1/9/2013,13.51,13.65,13.18,13.58,4640.267393,62258.09918,13.4169206
1/8/2013,13.2,13.5,13.05,13.5,6086.275155,81166.30812,13.33595772
1/7/2013,13.1,13.2,13.04,13.2,3935.248457,51741.80824,13.14829516
1/6/2013,13.11,13.15,13.06,13.15,453.5630895,5943.519608,13.10406368
1/5/2013,13.19,13.19,13.03,13.15,1463.535849,19221.27375,13.13344922
1/4/2013,13.12,13.24,12.84,13.19,2700.253507,35364.47331,13.0967234
1/3/2013,13.09,13.26,12.96,13.19,3320.972054,43609.26702,13.13147666
1/2/2013,13.12,13.19,12.98,13.09,1840.848724,24114.0494,13.09941936
1/1/2013,13.24,13.24,12.77,13.22,2116.929409,27536.43132,13.00772298
12/31/2012,13.2,13.29,13.05,13.24,1641.785612,21619.47076,13.16826667
12/30/2012,13.13,13.29,13.1,13.2,1020.890233,13510.92425,13.23445344
12/29/2012,13.18,13.28,13.11,13.22,274.7865966,3632.418962,13.21905438
12/28/2012,13.19,13.29,13.01,13.18,4176.881802,54906.8972,13.14542757
12/27/2012,13.18,13.25,12.91,13.2,3347.611481,43802.85665,13.08480895
12/26/2012,13.09,13.19,13.01,13.18,2247.798362,29347.15325,13.05595455
12/25/2012,13.23,13.25,13.09,13.24,1136.04127,14941.44626,13.15220376
12/24/2012,13.11,13.24,13.01,13.23,1511.901772,19799.93429,13.09604542
12/23/2012,13.2,13.29,13.04,13.14,518.012096,6803.10946,13.13310927
12/22/2012,13.28,13.37,13.11,13.2,870.3956475,11516.74341,13.2316188
12/21/2012,13.38,13.41,13.2,13.2,2559.576356,33924.91238,13.25411227
12/20/2012,13.27,13.44,13.14,13.35,1866.131661,24823.75887,13.30225482
12/19/2012,13.13,13.4,13,13.4,4893.71657,64662.32933,13.21333764
12/18/2012,13.3,13.62,12.75,13.13,5416.932823,70572.78049,13.02818085
12/17/2012,13.28,13.29,12.85,13.2,5313.365783,69262.79544,13.03557825
12/16/2012,13.38,13.44,13.27,13.27,1217.808877,16244.38217,13.33902427
12/15/2012,13.51,13.57,13.28,13.38,1531.921007,20413.30295,13.32529736
12/14/2012,13.51,13.94,13.38,13.51,5949.656983,81315.80252,13.66730935
12/13/2012,13.49,13.52,13.05,13.52,5259.543639,70146.10765,13.33691903
12/12/2012,13.39,13.49,13.23,13.49,3925.656653,52584.3983,13.39505793
12/11/2012,13.13,13.41,13.13,13.35,2641.351974,35171.19764,13.31560428
12/10/2012,13.3,13.4,13.03,13.3,6444.033152,85391.12941,13.25119338
12/9/2012,13.35,13.36,13.1,13.29,1187.244801,15671.48267,13.19987475
12/8/2012,13.3,13.37,13.3,13.36,509.4446727,6792.093484,13.33234765
12/7/2012,13.34,13.48,13.11,13.37,3494.465978,46592.93349,13.33334872
12/6/2012,13.2,13.59,13.02,13.45,4479.878721,59510.93413,13.28405027
12/5/2012,12.86,13.43,12.63,13.2,3202.160667,42022.98789,13.12332274
12/4/2012,12.5,13.01,12.42,12.59,5524.270221,70234.7031,12.71384279
12/3/2012,12.46,12.6,12.32,12.6,5124.745796,63764.15021,12.44240256
12/2/2012,12.44,12.46,12.24,12.42,1741.3898,21548.16138,12.37411714
12/1/2012,12.39,12.46,12.31,12.34,2513.848998,31183.91721,12.40484899
11/30/2012,12.35,12.45,12.2,12.43,3472.326639,42855.95317,12.34214336
11/29/2012,12.22,12.41,12.1,12.37,3553.575777,43632.21767,12.27839799
11/28/2012,12.01,12.74,11.93,12.22,4332.172428,52673.24554,12.15862167
11/27/2012,12.2,12.23,11.75,12.07,3692.252109,44268.46696,11.98955695
11/26/2012,12.32,12.4,12.11,12.2,4569.274849,55822.93693,12.21702322
11/25/2012,12.29,12.35,12.2,12.31,1110.261212,13641.48706,12.2867366
11/24/2012,12.16,12.29,12.06,12.25,1378.948839,16783.73333,12.17139669
11/23/2012,11.86,12.16,11.66,12.16,2085.939497,25154.96618,12.05929808
11/22/2012,11.67,12.12,11.55,11.88,10030.59752,118497.3329,11.81358665
11/21/2012,11.64,11.67,11.34,11.67,3449.380031,39721.62394,11.51558355
11/20/2012,11.6,11.69,11.44,11.65,2524.495746,29272.39917,11.59534502
11/19/2012,11.51,11.65,11.03,11.65,4206.617839,47845.29887,11.37381638
11/18/2012,11.56,11.65,11.32,11.51,1033.460701,11853.50919,11.46972418
11/17/2012,11.48,11.65,11.45,11.57,795.3504129,9174.525188,11.53519887
11/16/2012,11.05,11.6,10.96,11.46,7094.45117,79249.74067,11.17066546
11/15/2012,10.98,11.05,10.81,11.05,2452.656808,26917.72245,10.97492416
11/14/2012,10.87,10.98,10.74,10.97,1294.563007,14128.30449,10.91357038
11/13/2012,10.92,10.99,10.76,10.87,2565.613779,27984.97848,10.90771289
11/12/2012,10.78,10.92,10.72,10.87,1146.317733,12439.30644,10.85153451
11/11/2012,10.82,10.85,10.64,10.82,650.6784333,6980.575826,10.72814999
11/10/2012,10.8,10.87,10.63,10.81,1074.44382,11581.04344,10.77864028
11/9/2012,10.69,10.84,10.61,10.8,2342.580384,25223.15767,10.76725386
11/8/2012,10.65,10.83,10.25,10.81,2930.399499,31006.3416,10.58092646
11/7/2012,10.68,10.84,10.45,10.8,4027.999483,43035.79533,10.68416108
11/6/2012,10.78,10.8,10.51,10.74,3348.912811,35648.69781,10.64485695
11/5/2012,10.63,10.8,10.5,10.78,5531.261206,58624.90619,10.59883162
11/4/2012,10.67,10.68,10.4,10.64,2010.406233,21126.72855,10.50868636
11/3/2012,10.54,10.69,10.41,10.66,1572.814661,16586.0985,10.54548823
11/2/2012,10.85,10.96,10.45,10.67,2477.449542,26465.31004,10.68248196
11/1/2012,11,11.05,10.63,10.85,1726.988321,18852.23493,10.91624923
10/31/2012,10.79,11,10.66,11,3057.679498,33152.61968,10.84241161
10/30/2012,10.8,10.81,10.43,10.8,2780.314698,29649.72918,10.66416302
10/29/2012,10.67,10.8,10.32,10.8,2655.790811,28198.08294,10.61758435
10/28/2012,10.35,10.75,10.3,10.54,972.3192864,10231.22261,10.52249271
10/27/2012,10,10.75,9.5,10.43,1989.477513,19869.37046,9.987230481
10/26/2012,10.46,10.84,9.68,10,2384.646512,24712.71001,10.36325924
10/25/2012,11.39,11.39,10.4,10.55,3077.540636,33904.38596,11.01671431
10/24/2012,11.38,11.62,11.01,11.4,3180.176965,36136.82056,11.3631477
10/23/2012,11.5,11.7,11.25,11.58,2717.110053,31250.19419,11.50126185
10/22/2012,11.54,11.57,11.27,11.49,1913.118006,21966.437,11.48200839
10/21/2012,11.6,11.68,11.29,11.32,2048.260327,23455.96945,11.45165443
10/20/2012,11.65,11.7,11.53,11.6,704.855011,8193.045065,11.62373103
10/19/2012,11.75,11.84,11.5,11.67,10149.00153,118964.5983,11.72180317
10/18/2012,11.9,11.9,11.55,11.8,1277.754257,15057.09636,11.78403146
10/17/2012,11.79,11.97,11.15,11.88,3020.890537,35317.85113,11.69120519
10/16/2012,11.8,11.94,11.17,11.92,1004.499677,11660.43211,11.60819897
10/15/2012,11.78,11.84,11.03,11.66,3425.958007,39335.86222,11.48171173
10/14/2012,11.85,11.9,11.79,11.79,336.2176475,3981.403016,11.84174313
10/13/2012,11.9,12,11.81,11.85,486.6159066,5796.152144,11.91114401
10/12/2012,11.95,12.1,11.81,11.9,735.7166072,8827.925293,11.9990839
10/11/2012,12.1,12.13,11.58,12.09,2349.860473,27788.03728,11.82539883
10/10/2012,11.85,12.25,11.79,12.24,2369.718361,28378.10685,11.97530783
10/9/2012,11.62,12.26,11.52,11.99,1933.939089,23092.58241,11.9406979
10/8/2012,11.7,11.99,10.42,11.62,2885.957812,31964.19009,11.07576485
10/7/2012,12.39,12.45,11.52,11.71,3262.847507,39134.37059,11.99393183
10/6/2012,12.51,12.6,12.06,12.39,1640.41685,20370.96776,12.4181654
10/5/2012,12.61,12.7,11.5,12.5,5459.560688,67349.98882,12.33615535
10/4/2012,12.9,12.9,12.51,12.57,3211.886001,40800.14183,12.70286113
10/3/2012,12.63,12.99,12.45,12.9,4948.455672,63268.33502,12.7854707
10/2/2012,12.2,12.7,12.14,12.64,4634.41771,57712.67964,12.45305953
10/1/2012,12.21,12.27,11.6,12.14,3151.927758,37889.91871,12.02118882
9/30/2012,12.2,12.28,12.17,12.22,173.2142458,2111.592693,12.19064104
9/29/2012,12.28,12.28,12.12,12.28,584.1540614,7132.499683,12.20996335
9/28/2012,12.21,12.28,11.53,12.28,2842.622878,34197.62398,12.03030632
9/27/2012,12.2,12.38,11.84,12.22,3306.145463,40040.3085,12.11087321
9/26/2012,11.8,12.2,11.53,12.2,3038.105097,36547.16472,12.02959198
9/25/2012,11.9,12.18,11.56,11.75,3057.44986,36342.38724,11.8865031
9/24/2012,11.99,11.99,11.69,11.9,1523.19954,18068.24689,11.86203541
9/23/2012,12.11,12.11,11.79,11.99,1084.462743,12907.57943,11.90228019
9/22/2012,12.14,12.25,11.97,11.97,818.0470257,9870.666028,12.06613522
9/21/2012,12.29,12.35,12.01,12.19,1990.390172,24224.41047,12.17068433
9/20/2012,12.44,12.66,12.28,12.28,767.9339103,9544.7772,12.4291649
9/19/2012,11.9,12.5,11.9,12.32,1251.583482,15406.22561,12.30938714
9/18/2012,11.85,12.28,11.67,11.91,3735.017729,44344.02281,11.87250665
9/17/2012,11.75,11.88,11.58,11.85,689.9409029,8097.339385,11.73627966
9/16/2012,11.63,11.8,11.53,11.75,1287.406252,15018.68289,11.66584585
9/15/2012,11.6,11.65,11.35,11.63,594.7939548,6868.334355,11.54741789
9/14/2012,11.26,11.7,11.05,11.5,2127.294354,24113.83863,11.33544993
9/13/2012,11.17,11.42,10.98,11.3,2138.980773,24097.66734,11.2659579
9/12/2012,11.04,11.14,10.75,11.14,2414.687533,26603.77909,11.0174831
9/11/2012,10.95,11.04,10.38,11.04,4794.963589,51749.35332,10.79243927
